"","year","make","model","vclass","displ","tran","cyl","drive","fueltype","tcharger","scharger","guzzler","cty","hwy","cmb","pv","lv","country"
"912",2010,"Ferrari","458 Italia","Two Seaters",4.5,"Auto(AM7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,12,18,14,NA,NA," Italy/ United States"
"913",2010,"Dodge","Challenger","Compact Cars",6.1,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,19,15,91,16," Italy/ United States"
"914",2010,"Chrysler","300/SRT-8","Large Cars",6.1,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,19,15,107,17," Italy/ United States"
"915",2012,"Aston Martin","V8 Vantage","Two Seaters",4.7,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,19,15,NA,NA," United Kingdom"
"916",2012,"Aston Martin","V8 Vantage S","Two Seaters",4.7,"Auto(AM7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,NA,NA," United Kingdom"
"917",2012,"Chevrolet","Corvette","Two Seaters",6.2,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,14,21,17,NA,NA," United States"
"918",2012,"Lamborghini","Gallardo Coupe","Two Seaters",5.2,"Auto(AM6)","10","All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,16,NA,NA," Germany"
"919",2012,"Lamborghini","Gallardo Spyder","Two Seaters",5.2,"Auto(AM6)","10","All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,16,NA,NA," Germany"
"920",2012,"Mercedes-Benz","SL550","Two Seaters",5.5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,22,17,NA,NA," Germany"
"921",2012,"Mercedes-Benz","SL63 AMG","Two Seaters",6.2,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,12,19,14,NA,NA," Germany"
"922",2012,"Mercedes-Benz","SLS AMG","Two Seaters",6.2,"Auto(AM7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,NA,NA," Germany"
"923",2012,"Cadillac","CTS","Midsize Cars",6.2,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,12,18,14,99,15," United States"
"924",2012,"Cadillac","CTS","Midsize Cars",6.2,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,14,19,16,99,15," United States"
"925",2012,"Dodge","Challenger SRT8","Midsize Cars",6.4,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,23,17,94,16," Italy/ United States"
"926",2012,"Cadillac","CTS Wagon","Small Station Wagons",6.2,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,12,18,14,97,28," United States"
"927",2012,"Cadillac","CTS Wagon","Small Station Wagons",6.2,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,14,19,16,97,28," United States"
"928",2012,"Aston Martin","V8 Vantage","Two Seaters",4.7,"Auto(AM6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,NA,NA," United Kingdom"
"929",2012,"Audi","R8 Spyder","Two Seaters",4.2,"Auto(AM6)","8","All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,21,16,NA,NA," Germany"
"930",2012,"Audi","R8","Two Seaters",4.2,"Auto(AM6)","8","All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,21,16,NA,NA," Germany"
"931",2012,"Audi","R8 Spyder","Two Seaters",4.2,"Manual 6-spd","8","All-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,20,14,NA,NA," Germany"
"932",2012,"Audi","R8","Two Seaters",4.2,"Manual 6-spd","8","All-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,20,14,NA,NA," Germany"
"933",2012,"Bugatti","Veyron","Two Seaters",8,"Automatic (S7)","16","All-Wheel Drive","Premium",TRUE,FALSE,TRUE,8,15,10,NA,NA," Germany"
"934",2012,"Lamborghini","Gallardo Coupe","Two Seaters",5.2,"Manual 6-spd","10","All-Wheel Drive","Premium",FALSE,FALSE,TRUE,12,20,15,NA,NA," Germany"
"935",2012,"Lamborghini","Gallardo Spyder","Two Seaters",5.2,"Manual 6-spd","10","All-Wheel Drive","Premium",FALSE,FALSE,TRUE,12,20,14,NA,NA," Germany"
"936",2012,"Mercedes-Benz","SLS AMG Roadster","Two Seaters",6.2,"Auto(AM7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,NA,NA," Germany"
"937",2012,"BMW","M3 Coupe","Subcompact Cars",4,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,88,11," Germany"
"938",2012,"BMW","M3 Coupe","Subcompact Cars",4,"Automatic (S7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,88,11," Germany"
"939",2012,"BMW","M3 Convertible","Subcompact Cars",4,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,16,84,9," Germany"
"940",2012,"BMW","M3 Convertible","Subcompact Cars",4,"Automatic (S7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,84,9," Germany"
"941",2012,"Maserati","GranTurismo","Subcompact Cars",4.7,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,21,15,86,6," Italy/ United States"
"942",2012,"Maserati","GranTurismo Convertible","Subcompact Cars",4.7,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,15,85,5," Italy/ United States"
"943",2012,"Mercedes-Benz","C63 AMG Coupe","Subcompact Cars",6.2,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,19,15,81,12," Germany"
"944",2012,"Mercedes-Benz","C63 AMG","Compact Cars",6.2,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,19,15,88,12," Germany"
"945",2012,"Mercedes-Benz","CL600","Compact Cars",5.5,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,12,18,14,91,14," Germany"
"946",2012,"Mercedes-Benz","CL65 AMG","Compact Cars",6,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,12,18,14,91,14," Germany"
"947",2012,"Bentley","Mulsanne","Midsize Cars",6.8,"Automatic (S8)","8","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,11,18,13,101,11," Germany"
"948",2012,"Dodge","Challenger SRT8","Midsize Cars",6.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,23,17,94,16," Italy/ United States"
"949",2012,"Chrysler","300 SRT8","Large Cars",6.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,23,17,106,16," Italy/ United States"
"950",2012,"Dodge","Charger SRT8","Large Cars",6.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,23,17,105,16," Italy/ United States"
"951",2012,"Maserati","Quattroporte","Large Cars",4.7,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,12,19,15,121,8," Italy/ United States"
"952",2012,"Mercedes-Benz","S600","Large Cars",5.5,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,12,19,14,109,16," Germany"
"953",2012,"Mercedes-Benz","S65 AMG","Large Cars",6,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,12,19,14,109,16," Germany"
